text,is_antisemitic,prediction,original_index,ID,CreateDate,Username,description,keyword,original_text,error_type
"I am MUSLIM.\nChristians kill me in Iraq.\nBuddhists kill me in Burma.\nJews kill me in Palestine.\nHindus kill me in Kashmir.\nAtheists kill me in New Zealand.\nBut still, I am the terrorist \n#NewZealandShooting #ChristchurchMosque",1,1,287,1106758804161605632,2019-03-16 03:27:16+00:00,JalalMuhammad7,"The text contains the antisemitic allegation that 'Jews kill me in Palestine,' which holds Jews collectively responsible for actions in Palestine/Israel. According to IHRA guideline 2.1.11, holding Jews collectively responsible for actions of the state of Israel is antisemitic.",Jews,"I am MUSLIM.\nChristians kill me in Iraq.\nBuddhists kill me in Burma.\nJews kill me in Palestine.\nHindus kill me in Kashmir.\nAtheists kill me in New Zealand.\nBut still, I am the terrorist \n#NewZealandShooting #ChristchurchMosque",true_positive
"I do not look down on niggers, kikes, wops or greasers.\nHere you are all equally worthless!\n「黒豚、ユダ豚、イタ豚を、俺は見下さん　すべて平等に価値がない！」",1,1,914,1179393834607955974,2019-10-02 13:52:56+00:00,hartman_eng,"The text contains the antisemitic slur 'kikes' which is a derogatory term specifically targeting Jews. This constitutes a manifestation of antisemitism as hatred expressed toward Jews through derogatory language, fitting the IHRA definition of antisemitism as 'hatred toward Jews' expressed in speech.",Kikes,"I do not look down on niggers, kikes, wops or greasers.\nHere you are all equally worthless!\n「黒豚、ユダ豚、イタ豚を、俺は見下さん　すべて平等に価値がない！」",true_positive
Antisemitism is not a 'political view' it is a hatred of Jews.\n\n  would not excuse racist views as a 'political view' -they would treat it as unnacceptable racism.\n\nBy treating antisemitism differently they give it an air of legitimacy and help it to spread. \n\nEnough.,0,0,831,1258707209304891392,2020-05-08 10:35:59+00:00,lokshensoupjek,The text explicitly condemns antisemitism as 'hatred of Jews' and argues against treating it as a legitimate political view. It advocates for treating antisemitism the same way as other forms of racism - as unacceptable - rather than expressing antisemitic views itself.,Jews,Antisemitism is not a 'political view' it is a hatred of Jews.\n\n@bbc @SkyNews would not excuse racist views as a 'political view' -they would treat it as unnacceptable racism.\n\nBy treating antisemitism differently they give it an air of legitimacy and help it to spread. \n\nEnough.,true_negative
"As Israel moves forward with the annexation of the West Bank, and mainstream British politics is gagged of the right to critique Zionism, and Israel’s settler colonial pursuits, we loudly and clearly stand beside our Palestinian comrades. \n\nFREE PALESTINE.",1,0,48,1277551468896235521,2020-06-29 10:36:20+00:00,thetigerwhocame,"The text criticizes Israeli policies regarding West Bank annexation and settler colonialism, which constitutes legitimate political criticism of Israel similar to criticism leveled against other countries. While it uses the term 'settler colonial,' this does not constitute the antisemitic claim that Israel's existence itself is racist, but rather critiques specific policies.",Israel,"As Israel moves forward with the annexation of the West Bank, and mainstream British politics is gagged of the right to critique Zionism, and Israel’s settler colonial pursuits, we loudly and clearly stand beside our Palestinian comrades. \n\nFREE PALESTINE.",false_negative
"What's a special relationship with Israel other than a relationship with war, racism, apartheid, surveillance, division, brutality, propaganda, lies, arrogance, disrespect, abuse, arms sales, drones, ultra right-wing politics, land theft, steel barriers and walls?",1,1,54,1279824719626285057,2020-07-05 17:09:25+00:00,JayO46,"The text applies double standards to Israel by characterizing its relationship with other countries exclusively through negative terms like 'war, racism, apartheid' without similar criticism of other nations. It also claims Israel is inherently racist by calling it an 'apartheid' state, which according to IHRA guidelines denies the Jewish people their right to self-determination.",Israel,"What's a special relationship with Israel other than a relationship with war, racism, apartheid, surveillance, division, brutality, propaganda, lies, arrogance, disrespect, abuse, arms sales, drones, ultra right-wing politics, land theft, steel barriers and walls?",true_positive
"Germany paid reparations for genocide against the Jews between 1933 and 1945.\n\nGermany refuses to pay reparations for genocide against Namibians between 1904 and 1908.\n\nThis world is about power, and leverage - it applies to everything, including genocides.",1,0,655,1235534680033824768,2020-03-05 11:56:37+00:00,Coolboy_lanre,"The text discusses Germany's different approaches to reparations for historical genocides without making antisemitic allegations about Jews. It presents a factual comparison about reparations policies and concludes with a general observation about power dynamics, without employing antisemitic stereotypes or targeting Jews with hatred or conspiracy theories.",Jews,"Germany paid reparations for genocide against the Jews between 1933 and 1945.\n\nGermany refuses to pay reparations for genocide against Namibians between 1904 and 1908.\n\nThis world is about power, and leverage - it applies to everything, including genocides.",false_negative
"The Labour party is so full of hate now.\n\nHate for Tories, Jews, Israel, Blairites, Brownites, America, the West in general\n\nWhilst a love for Venezuela, Russia, Iran &amp; Palestine",0,0,332,1151473911902724096,2019-07-17 12:49:08+00:00,fatfei_,"While the text mentions 'Jews' and 'Israel' in a list of things the Labour party allegedly hates, this appears to be a political criticism rather than expressing hatred toward Jews or employing antisemitic stereotypes. The text does not make mendacious allegations about Jewish power, conspiracy theories, or other antisemitic tropes defined by IHRA.",Jews,"The Labour party is so full of hate now.\n\nHate for Tories, Jews, Israel, Blairites, Brownites, America, the West in general\n\nWhilst a love for Venezuela, Russia, Iran &amp; Palestine",true_negative
"In a debate on the Middle East question, US politician Warren Austin exhorted the warring Jews and Arabs to sit down and settle their differences “like good Christians.”",0,0,797,1327351894902235142,2020-11-13 20:45:27+00:00,AnecdotalWisdom,"This text recounts a historical anecdote about a US politician's comment suggesting Jews and Arabs resolve their differences 'like good Christians.' While the comment shows cultural insensitivity and religious bias, it does not express hatred toward Jews, employ antisemitic stereotypes, or make any of the specific allegations outlined in the IHRA definition.",Jews,"In a debate on the Middle East question, US politician Warren Austin exhorted the warring Jews and Arabs to sit down and settle their differences “like good Christians.”",true_negative
"There’s enough proof who Soros funds. Soros helped round up Hungarian Jews be shipped off to death camps and helped confiscate their jewelry. He said so himself in a 60Minutes interview where he also said, he doesn’t regret it! It’s not antisemitic to state the truth. He is evil!",1,1,703,1300170826939998208,2020-08-30 20:37:35+00:00,kathy19090674,"The text makes mendacious allegations about George Soros, falsely claiming he helped round up Hungarian Jews for death camps and confiscated their jewelry. This constitutes antisemitic demonization of a prominent Jewish individual through false historical claims, fitting the IHRA definition's examples of stereotypical allegations about Jews and demonization of individuals seen as representative of Jews.",Jews,"There’s enough proof who Soros funds. Soros helped round up Hungarian Jews be shipped off to death camps and helped confiscate their jewelry. He said so himself in a 60Minutes interview where he also said, he doesn’t regret it! It’s not antisemitic to state the truth. He is evil!",true_positive
"The US is responsible for Israel, and it will never change.",0,0,191,1306394512202235906,2020-09-17 00:48:18+00:00,mmbrenn,"The text makes a political statement about US-Israel relations without targeting Jews as a people, employing antisemitic stereotypes, or making allegations about Jewish conspiracy or control. It discusses state-to-state relations rather than expressing hatred toward Jews or using antisemitic tropes.",Israel,"@ggreenwald The US is responsible for Israel, and it will never change.",true_negative
Israel is a blatant apartheid state committing Genocide on live stream video. While influencing the world with extreme wealth and perversely nefarious activities to repress any protest against them,1,1,21,1217382969641521152,2020-01-15 09:48:12+00:00,knightrgb,"The text contains antisemitic elements according to IHRA guidelines. It claims Israel is 'influencing the world with extreme wealth and perversely nefarious activities to repress any protest' which invokes the antisemitic stereotype of Jews using wealth to secretly control and manipulate global affairs. Additionally, calling Israel an 'apartheid state' denies the Jewish people's right to self-determination as outlined in guideline 2.1.7.",Israel,@PLoyalties Israel is a blatant apartheid state committing Genocide on live stream video. While influencing the world with extreme wealth and perversely nefarious activities to repress any protest against them,true_positive
